book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
9997,"Means of Ascent (The Years of Lyndon Johnson, #2)",Robert A. Caro,<no description>,Biography,4.25,12582,Classics History Non-Fiction Biography,"means of ascent (the years of lyndon johnson, #2) robert a. caro biography classics history non-fiction biography <no description>"
5152,The Yearling,Marjorie Kinnan Rawlings,<no description>,Classics,3.99,21797,Classics Children Young Adult Historical,the yearling marjorie kinnan rawlings classics classics children young adult historical <no description>
469,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",<no description>,Young Adult,3.95,185928,Young Adult Fantasy Children,"fantastic beasts and where to find them newt scamander, j.k. rowling, albus dumbledore young adult young adult fantasy children <no description>"
1546,"The Black Prism (Lightbringer, #1)",Brent Weeks,<no description>,Fantasy,4.24,58906,Fantasy Science Fiction,"the black prism (lightbringer, #1) brent weeks fantasy fantasy science fiction <no description>"
6312,"Bakuman, Band 1: Traum und Realität","Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",<no description>,Graphic Novels,4.18,14391,Romance Graphic Novels Young Adult Comics,"bakuman, band 1: traum und realität tsugumi ohba, takeshi obata, diana hammermeister graphic novels romance graphic novels young adult comics <no description>"
2684,"Shadowland (The Mediator, #1)",Meg Cabot,<no description>,Young Adult,4.04,51580,Romance Science Fiction Young Adult Fantasy Mystery,"shadowland (the mediator, #1) meg cabot young adult romance science fiction young adult fantasy mystery <no description>"
8967,"Promised (One Night, #1)",Jodi Ellen Malpas,<no description>,Romance,4.14,16727,Romance,"promised (one night, #1) jodi ellen malpas romance romance <no description>"
6182,"Heaven (Casteel, #1)",V.C. Andrews,<no description>,Young Adult,4.01,17289,Romance Thriller Young Adult Horror Mystery,"heaven (casteel, #1) v.c. andrews young adult romance thriller young adult horror mystery <no description>"
1026,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,<no description>,Historical,4.43,87098,Romance Science Fiction Historical Fantasy Travel History Mystery,"a breath of snow and ashes (outlander, #6) diana gabaldon historical romance science fiction historical fantasy travel history mystery <no description>"
5113,"Locke & Key, Vol. 2: Head Games","Joe Hill, Gabriel Rodríguez",<no description>,Graphic Novels,4.36,22505,Thriller Graphic Novels Comics Fantasy Horror Young Adult Mystery,"locke & key, vol. 2: head games joe hill, gabriel rodríguez graphic novels thriller graphic novels comics fantasy horror young adult mystery <no description>"
8563,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",Terry Pratchett,<no description>,Young Adult,4.34,9134,Young Adult Fantasy Science Fiction Children,"the shepherd's crown (discworld, #41; tiffany aching, #5) terry pratchett young adult young adult fantasy science fiction children <no description>"
5369,"Memories, Dreams, Reflections","C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",<no description>,Psychology,4.19,16810,Psychology Classics Philosophy History Self Help Non-Fiction Biography,"memories, dreams, reflections c.g. jung, aniela jaffé, richard winston, clara winston psychology psychology classics philosophy history self help non-fiction biography <no description>"
2355,Silas Marner,George Eliot,<no description>,Classics,3.6,48196,Classics Historical,silas marner george eliot classics classics historical <no description>
7279,Hallucinations,Oliver Sacks,<no description>,Non-Fiction,3.85,11443,Psychology Philosophy History Non-Fiction Biography,hallucinations oliver sacks non-fiction psychology philosophy history non-fiction biography <no description>
3603,The Checklist Manifesto: How to Get Things Right,Atul Gawande,<no description>,Non-Fiction,4.02,23778,Psychology Business Philosophy Self Help Non-Fiction,the checklist manifesto: how to get things right atul gawande non-fiction psychology business philosophy self help non-fiction <no description>
774,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,<no description>,Young Adult,4.46,162069,Romance Young Adult Fantasy Science Fiction,"cress (the lunar chronicles, #3) marissa meyer young adult romance young adult fantasy science fiction <no description>"
6774,"Fourth Grave Beneath My Feet (Charley Davidson, #4)",Darynda Jones,<no description>,Romance,4.4,13274,Romance Fantasy Mystery Crime,"fourth grave beneath my feet (charley davidson, #4) darynda jones romance romance fantasy mystery crime <no description>"
8810,"Defy (Defy, #1)",Sara B. Larson,<no description>,Fantasy,3.74,15160,Romance Fantasy Young Adult,"defy (defy, #1) sara b. larson fantasy romance fantasy young adult <no description>"
3383,Aleph,Paulo Coelho,<no description>,Philosophy,3.37,17563,Romance Psychology Fantasy Travel Philosophy Self Help Non-Fiction Biography,aleph paulo coelho philosophy romance psychology fantasy travel philosophy self help non-fiction biography <no description>
642,"World Without End (The Kingsbridge Series, #2)",Ken Follett,<no description>,Historical,4.23,128715,Romance Thriller Historical Classics Fantasy History Mystery,"world without end (the kingsbridge series, #2) ken follett historical romance thriller historical classics fantasy history mystery <no description>"
4234,"Twilight (The Mediator, #6)",Meg Cabot,<no description>,Young Adult,4.26,32489,Romance Science Fiction Young Adult Fantasy Mystery,"twilight (the mediator, #6) meg cabot young adult romance science fiction young adult fantasy mystery <no description>"
3816,"End of Days (Penryn & the End of Days, #3)",Susan Ee,<no description>,Young Adult,4.1,27238,Romance Science Fiction Young Adult Fantasy Horror,"end of days (penryn & the end of days, #3) susan ee young adult romance science fiction young adult fantasy horror <no description>"
4105,Seize the Night (Dark-Hunter #6),Sherrilyn Kenyon,<no description>,Romance,4.36,29053,Romance Fantasy,seize the night (dark-hunter #6) sherrilyn kenyon romance romance fantasy <no description>
9926,"Hidden (Firelight, #3)",Sophie Jordan,<no description>,Fantasy,3.89,14760,Romance Fantasy Young Adult,"hidden (firelight, #3) sophie jordan fantasy romance fantasy young adult <no description>"
1109,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",Mark Cotta Vaz,<no description>,Non-Fiction,4.34,82399,Romance Science Fiction Young Adult Fantasy Non-Fiction,"new moon: the complete illustrated movie companion (the twilight saga: the official illustrated movie companion, #2) mark cotta vaz non-fiction romance science fiction young adult fantasy non-fiction <no description>"
3528,Missoula: Rape and the Justice System in a College Town,Jon Krakauer,<no description>,Non-Fiction,4.06,24270,Psychology Crime History Mystery Non-Fiction,missoula: rape and the justice system in a college town jon krakauer non-fiction psychology crime history mystery non-fiction <no description>
3496,"This Side of the Grave (Night Huntress, #5)",Jeaniene Frost,<no description>,Romance,4.28,45825,Romance Fantasy Mystery Horror,"this side of the grave (night huntress, #5) jeaniene frost romance romance fantasy mystery horror <no description>"
1421,A Long Way Down,Nick Hornby,<no description>,Fiction,3.41,59843,,a long way down nick hornby fiction  <no description>
6924,The Shadow of the Torturer (The Book of the New Sun #1),Gene Wolfe,<no description>,Fantasy,3.8,15507,Classics Fantasy Science Fiction,the shadow of the torturer (the book of the new sun #1) gene wolfe fantasy classics fantasy science fiction <no description>
3882,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",Chris Guillebeau,<no description>,Business,3.85,26097,Business Psychology Self Help Non-Fiction,"the $100 startup: reinvent the way you make a living, do what you love, and create a new future chris guillebeau business business psychology self help non-fiction <no description>"
8354,"Twilight (Warriors: The New Prophecy, #5)",Erin Hunter,<no description>,Fantasy,4.3,15604,Romance Children Fantasy Young Adult Mystery,"twilight (warriors: the new prophecy, #5) erin hunter fantasy romance children fantasy young adult mystery <no description>"
6246,"The Crippled God (The Malazan Book of the Fallen, #10)",Steven Erikson,<no description>,Fantasy,4.44,14472,Fantasy,"the crippled god (the malazan book of the fallen, #10) steven erikson fantasy fantasy <no description>"
4939,The Complete Stories,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",<no description>,Classics,4.34,18314,Classics Philosophy Horror Fantasy,"the complete stories franz kafka, nahum n. glatzer, john updike, willa muir, edwin muir, tania stern, james stern, ernst kaiser, eithne wilkins classics classics philosophy horror fantasy <no description>"
6799,Girl at War,Sara Nović,<no description>,Historical,3.98,13827,History Young Adult Non-Fiction Historical,girl at war sara nović historical history young adult non-fiction historical <no description>
7813,"The Walking Dead, Vol. 11: Fear the Hunters","Robert Kirkman, Charlie Adlard, Cliff Rathburn",<no description>,Graphic Novels,4.33,13202,Thriller Science Fiction Graphic Novels Comics Fantasy Horror,"the walking dead, vol. 11: fear the hunters robert kirkman, charlie adlard, cliff rathburn graphic novels thriller science fiction graphic novels comics fantasy horror <no description>"
1681,Lady Chatterley's Lover,"D.H. Lawrence, Doris Lessing, Chester Brown",<no description>,Classics,3.49,46541,Classics Historical Romance,"lady chatterley's lover d.h. lawrence, doris lessing, chester brown classics classics historical romance <no description>"
6716,"Double Fudge (Fudge, #5)",Judy Blume,<no description>,Children,3.96,17622,Classics Young Adult Children,"double fudge (fudge, #5) judy blume children classics young adult children <no description>"
634,I've Got Your Number,Sophie Kinsella,<no description>,Romance,3.93,144533,Romance Young Adult,i've got your number sophie kinsella romance romance young adult <no description>
2570,"MaddAddam (MaddAddam, #3)",Margaret Atwood,<no description>,Science Fiction,3.98,33861,Fantasy Science Fiction,"maddaddam (maddaddam, #3) margaret atwood science fiction fantasy science fiction <no description>"
7360,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,<no description>,History,4.25,12406,Historical Travel History Non-Fiction Biography,in harm's way: the sinking of the u.s.s. indianapolis and the extraordinary story of its survivors doug stanton history historical travel history non-fiction biography <no description>
2167,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,<no description>,Fantasy,4.58,63322,Romance Fantasy Young Adult,"empire of storms (throne of glass, #5) sarah j. maas fantasy romance fantasy young adult <no description>"
8170,"Tears of a Tiger (Hazelwood High, #1)",Sharon M. Draper,<no description>,Young Adult,4.16,11266,Young Adult,"tears of a tiger (hazelwood high, #1) sharon m. draper young adult young adult <no description>"
8846,"The Information: A History, a Theory, a Flood",James Gleick,<no description>,Non-Fiction,3.98,9874,Psychology Business Philosophy History Non-Fiction,"the information: a history, a theory, a flood james gleick non-fiction psychology business philosophy history non-fiction <no description>"
2826,"Lick (Stage Dive, #1)",Kylie Scott,<no description>,Romance,4.15,54585,Romance Young Adult,"lick (stage dive, #1) kylie scott romance romance young adult <no description>"
4088,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",Stephenie Meyer,<no description>,Young Adult,4.23,24065,Romance Young Adult Fantasy Non-Fiction,"the twilight saga: the official illustrated guide (twilight, #4.5) stephenie meyer young adult romance young adult fantasy non-fiction <no description>"
