book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
3021,The Space Between Us,Thrity Umrigar,<no description>,Historical,3.98,30326,Romance History Historical,the space between us thrity umrigar historical romance history historical <no description>
3022,Sir Gawain and the Green Knight,"Unknown, Burton Raffel, Neil D. Isaacs",<no description>,Classics,3.68,36477,Romance Historical Poetry Classics Fantasy History,"sir gawain and the green knight unknown, burton raffel, neil d. isaacs classics romance historical poetry classics fantasy history <no description>"
3023,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,<no description>,Travel,3.9,30250,Historical Classics Travel History Non-Fiction,"three men in a boat (three men, #1) jerome k. jerome travel historical classics travel history non-fiction <no description>"
3024,Desert Solitaire,Edward Abbey,<no description>,Non-Fiction,4.22,27723,Classics Travel Philosophy History Non-Fiction Biography,desert solitaire edward abbey non-fiction classics travel philosophy history non-fiction biography <no description>
3025,"Plum Lovin' (Stephanie Plum, #12.5)",Janet Evanovich,<no description>,Mystery,3.7,43643,Romance Thriller Fantasy Crime Mystery,"plum lovin' (stephanie plum, #12.5) janet evanovich mystery romance thriller fantasy crime mystery <no description>"
3026,Strengths Finder 2.0,Tom Rath,<no description>,Business,3.92,30199,Psychology Business Philosophy Self Help Non-Fiction,strengths finder 2.0 tom rath business psychology business philosophy self help non-fiction <no description>
3027,Another Roadside Attraction,Tom Robbins,<no description>,Philosophy,3.97,25777,Philosophy Fantasy Classics,another roadside attraction tom robbins philosophy philosophy fantasy classics <no description>
3028,Sarum: The Novel of England,Edward Rutherfurd,<no description>,History,4.07,28292,History Travel Non-Fiction Historical,sarum: the novel of england edward rutherfurd history history travel non-fiction historical <no description>
3029,Rage of Angels,Sidney Sheldon,<no description>,Thriller,3.91,27196,Thriller Romance Classics Young Adult Crime Mystery,rage of angels sidney sheldon thriller thriller romance classics young adult crime mystery <no description>
3030,"Vampire Academy Box Set (Vampire Academy, #1-4)",Richelle Mead,<no description>,Young Adult,4.57,33015,Romance Young Adult Fantasy Horror,"vampire academy box set (vampire academy, #1-4) richelle mead young adult romance young adult fantasy horror <no description>"
3031,"Everlasting (The Immortals, #6)",Alyson Noel,<no description>,Young Adult,3.92,38185,Romance Young Adult Fantasy,"everlasting (the immortals, #6) alyson noel young adult romance young adult fantasy <no description>"
3032,"A Shade of Vampire (A Shade of Vampire, #1)",Bella Forrest,<no description>,Young Adult,3.83,25526,Romance Young Adult Fantasy Horror,"a shade of vampire (a shade of vampire, #1) bella forrest young adult romance young adult fantasy horror <no description>"
3033,The Right Stuff,Tom Wolfe,<no description>,Non-Fiction,4.23,30701,Historical Classics History Non-Fiction Biography,the right stuff tom wolfe non-fiction historical classics history non-fiction biography <no description>
3034,Cocktails for Three,Madeleine Wickham,<no description>,Romance,3.38,30415,Romance,cocktails for three madeleine wickham romance romance <no description>
3035,"Vanish (Rizzoli & Isles, #5)",Tess Gerritsen,<no description>,Mystery,4.13,37045,Thriller Mystery Crime,"vanish (rizzoli & isles, #5) tess gerritsen mystery thriller mystery crime <no description>"
3036,"Fluke: Or, I Know Why the Winged Whale Sings",Christopher Moore,<no description>,Fantasy,3.73,32675,Romance Science Fiction Fantasy Horror Mystery,"fluke: or, i know why the winged whale sings christopher moore fantasy romance science fiction fantasy horror mystery <no description>"
3037,The Tell-Tale Heart,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",<no description>,Classics,4.22,33704,Thriller Historical Poetry Classics Fantasy Crime Horror Mystery,"the tell-tale heart edgar allan poe, byron glaser, bill d. fountain classics thriller historical poetry classics fantasy crime horror mystery <no description>"
3038,Girl in Translation,Jean Kwok,<no description>,Historical,3.96,34823,Romance Young Adult Non-Fiction Historical,girl in translation jean kwok historical romance young adult non-fiction historical <no description>
3039,"Panic (Panic, #1)",Lauren Oliver,<no description>,Young Adult,3.56,39875,Romance Thriller Science Fiction Young Adult Mystery,"panic (panic, #1) lauren oliver young adult romance thriller science fiction young adult mystery <no description>"
3040,"Because of Low (Sea Breeze, #2)",Abbi Glines,<no description>,Romance,4.14,48344,Romance Young Adult,"because of low (sea breeze, #2) abbi glines romance romance young adult <no description>"
3041,Leonardo's Notebooks,"Leonardo da Vinci, H. Anna Suh",<no description>,Non-Fiction,3.97,26626,Classics Philosophy History Non-Fiction Biography,"leonardo's notebooks leonardo da vinci, h. anna suh non-fiction classics philosophy history non-fiction biography <no description>"
3042,Between Sisters,Kristin Hannah,<no description>,Romance,4.0,28020,Romance,between sisters kristin hannah romance romance <no description>
3043,"Wayward (Wayward Pines, #2)",Blake Crouch,<no description>,Science Fiction,4.12,19208,Thriller Science Fiction Fantasy Horror Mystery,"wayward (wayward pines, #2) blake crouch science fiction thriller science fiction fantasy horror mystery <no description>"
3044,"Queste (Septimus Heap, #4)","Angie Sage, Mark Zug",<no description>,Fantasy,4.04,40562,Fantasy Mystery Young Adult Children,"queste (septimus heap, #4) angie sage, mark zug fantasy fantasy mystery young adult children <no description>"
3045,Finding Audrey,Sophie Kinsella,<no description>,Young Adult,3.82,38226,Romance Young Adult Psychology,finding audrey sophie kinsella young adult romance young adult psychology <no description>
3046,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,<no description>,Cooking,3.95,34502,Classics Cooking Non-Fiction,"the moosewood cookbook: recipes from moosewood restaurant, ithaca, new york mollie katzen cooking classics cooking non-fiction <no description>"
3047,Fox in Socks,Dr. Seuss,<no description>,Children,4.04,40369,Children Poetry Classics Fantasy Young Adult,fox in socks dr. seuss children children poetry classics fantasy young adult <no description>
3048,My Name is Red,"Orhan Pamuk, Erdağ M. Göknar",<no description>,Historical,3.83,27314,Thriller Historical Classics Crime Philosophy History Mystery,"my name is red orhan pamuk, erdağ m. göknar historical thriller historical classics crime philosophy history mystery <no description>"
3049,The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,<no description>,Philosophy,3.94,27784,Psychology Classics Fantasy Travel Philosophy History Self Help Non-Fiction Biography,the teachings of don juan: a yaqui way of knowledge carlos castaneda philosophy psychology classics fantasy travel philosophy history self help non-fiction biography <no description>
3050,"The Sixth Man (Sean King & Michelle Maxwell, #5)",David Baldacci,<no description>,Mystery,4.13,29257,Thriller Mystery Crime,"the sixth man (sean king & michelle maxwell, #5) david baldacci mystery thriller mystery crime <no description>"
3051,Stone Soup,Marcia Brown,<no description>,Children,4.23,37313,Classics Historical Cooking Children,stone soup marcia brown children classics historical cooking children <no description>
3052,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,<no description>,Fantasy,3.95,40346,Romance Fantasy Young Adult,"the warrior heir (the heir chronicles, #1) cinda williams chima fantasy romance fantasy young adult <no description>"
3053,"Top Secret Twenty-One (Stephanie Plum, #21)",Janet Evanovich,<no description>,Mystery,3.79,31294,Romance Mystery Crime Thriller,"top secret twenty-one (stephanie plum, #21) janet evanovich mystery romance mystery crime thriller <no description>"
3054,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John   Williams,<no description>,Fantasy,4.61,29409,Fantasy Non-Fiction Young Adult Science Fiction,harry potter and the chamber of secrets: sheet music for flute with c.d john   williams fantasy fantasy non-fiction young adult science fiction <no description>
3055,Death: The High Cost of Living Collected,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",<no description>,Graphic Novels,4.21,34252,Science Fiction Graphic Novels Comics Fantasy Young Adult Philosophy Horror,"death: the high cost of living collected neil gaiman, chris bachalo, mark buckingham, tori amos graphic novels science fiction graphic novels comics fantasy young adult philosophy horror <no description>"
3056,Christy,Catherine Marshall,<no description>,Historical,4.2,37963,Romance Historical Children Classics Young Adult History Non-Fiction Biography,christy catherine marshall historical romance historical children classics young adult history non-fiction biography <no description>
3057,"Destroy Me (Shatter Me, #1.5)",Tahereh Mafi,<no description>,Young Adult,4.27,46793,Romance Young Adult Fantasy Science Fiction,"destroy me (shatter me, #1.5) tahereh mafi young adult romance young adult fantasy science fiction <no description>"
3058,"Gone (Quincy & Rainie, #5)",Lisa Gardner,<no description>,Mystery,4.18,32568,Thriller Mystery Crime Romance,"gone (quincy & rainie, #5) lisa gardner mystery thriller mystery crime romance <no description>"
3059,Mindset: The New Psychology of Success,Carol S. Dweck,<no description>,Non-Fiction,4.04,31174,Psychology Business Philosophy Self Help Non-Fiction,mindset: the new psychology of success carol s. dweck non-fiction psychology business philosophy self help non-fiction <no description>
3060,Beyond the Grave (The 39 Clues #4),Jude Watson,<no description>,Mystery,3.92,37475,Thriller Historical Children Fantasy Young Adult Travel History Mystery,beyond the grave (the 39 clues #4) jude watson mystery thriller historical children fantasy young adult travel history mystery <no description>
3061,The Problem of Pain,C.S. Lewis,<no description>,Non-Fiction,4.12,29179,Psychology Classics Philosophy Self Help Non-Fiction,the problem of pain c.s. lewis non-fiction psychology classics philosophy self help non-fiction <no description>
3062,"Nudge: Improving Decisions About Health, Wealth, and Happiness","Richard H. Thaler, Cass R. Sunstein",<no description>,Business,3.8,29552,Psychology Business Philosophy Self Help Non-Fiction,"nudge: improving decisions about health, wealth, and happiness richard h. thaler, cass r. sunstein business psychology business philosophy self help non-fiction <no description>"
3063,"The Dark Is Rising (The Dark is Rising, #2)",Susan Cooper,<no description>,Young Adult,4.07,39881,Science Fiction Children Classics Young Adult Fantasy Mystery,"the dark is rising (the dark is rising, #2) susan cooper young adult science fiction children classics young adult fantasy mystery <no description>"
3064,Purity,Jonathan Franzen,<no description>,Fiction,3.59,24811,,purity jonathan franzen fiction  <no description>
3065,The Door to December,"Richard Paige, Dean Koontz",<no description>,Horror,3.94,30599,Thriller Science Fiction Children Fantasy Horror Mystery,"the door to december richard paige, dean koontz horror thriller science fiction children fantasy horror mystery <no description>"
3066,"Four Blind Mice (Alex Cross, #8)",James Patterson,<no description>,Mystery,3.98,33668,Thriller Mystery Crime,"four blind mice (alex cross, #8) james patterson mystery thriller mystery crime <no description>"
3067,True Colors,Kristin Hannah,<no description>,Romance,3.89,31276,Romance Mystery Crime,true colors kristin hannah romance romance mystery crime <no description>
3068,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,<no description>,Science Fiction,3.87,27371,Classics Fantasy Science Fiction,"slapstick, or lonesome no more! kurt vonnegut jr. science fiction classics fantasy science fiction <no description>"
